id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0062941,1,2016-04-26 15:41:43,2016-04-26 16:01:29,3,-73.96855926513672,40.77000427246094,-73.98697662353516,40.753639221191406,N,1186
id2088779,2,2016-04-20 08:14:24,2016-04-20 08:28:08,1,-73.98692321777342,40.73968124389648,-73.99237823486328,40.74919128417969,N,824
id2700070,1,2016-01-20 12:36:16,2016-01-20 12:43:08,1,-73.98320007324219,40.73474884033203,-73.98234558105469,40.74516677856445,N,412
id2815326,2,2016-01-16 15:07:18,2016-01-16 15:20:05,1,-73.99182891845702,40.74987030029297,-73.97884368896483,40.76430130004883,N,767
id1866725,2,2016-03-15 18:43:36,2016-03-15 19:13:34,1,-73.98545837402342,40.76044845581055,-73.97814178466798,40.72146987915039,N,1798
id1453222,2,2016-01-21 07:12:15,2016-01-21 07:25:30,1,-73.95356750488281,40.76788711547852,-73.98040771484375,40.7659912109375,N,795
id2290274,2,2016-06-09 21:09:08,2016-06-09 21:21:33,2,-73.98377227783203,40.76771926879883,-73.98847961425781,40.7503318786621,N,745
id1023321,1,2016-06-20 17:02:20,2016-06-20 17:03:58,2,-73.97667694091797,40.74782180786133,-73.97682189941406,40.74802017211913,N,98
id2680363,2,2016-03-21 08:08:41,2016-03-21 08:29:59,1,-73.97817993164062,40.752689361572266,-74.01444244384766,40.7140007019043,N,1278
id0589630,2,2016-01-15 17:52:42,2016-01-15 17:55:10,5,-73.9537582397461,40.770755767822266,-73.95277404785155,40.77739334106445,N,148
id2816599,1,2016-01-27 00:41:00,2016-01-27 00:49:31,1,-74.00170135498048,40.7308349609375,-73.99175262451173,40.754390716552734,N,511
id2112594,1,2016-06-20 22:26:32,2016-06-20 22:35:13,1,-73.98060607910156,40.76314926147461,-73.9818801879883,40.7767448425293,N,521
id3284028,1,2016-03-19 13:45:15,2016-03-19 13:53:39,3,-73.95543670654298,40.77936172485352,-73.93164825439453,40.797264099121094,N,504
id2510754,2,2016-03-23 08:42:26,2016-03-23 08:58:47,1,-73.97676849365234,40.74773025512695,-73.9941864013672,40.7276611328125,N,981
id3843459,1,2016-05-09 18:31:43,2016-05-09 18:36:52,1,-73.97986602783203,40.74879455566406,-73.98822021484375,40.737003326416016,N,309
id0782312,2,2016-04-24 12:55:44,2016-04-24 12:58:45,1,-73.96015167236328,40.76642990112305,-73.96016693115234,40.75812911987305,N,181
id3625810,2,2016-03-21 22:43:40,2016-03-21 22:45:38,1,-74.00091552734375,40.75221633911133,-73.99386596679686,40.75231552124024,N,118
id0451390,1,2016-02-26 17:17:19,2016-02-26 17:20:42,1,-73.98709869384766,40.71836471557617,-73.99430847167969,40.7204704284668,N,203
id0057572,1,2016-05-09 12:41:13,2016-05-09 13:06:54,1,-74.01589965820312,40.71492385864258,-73.98138427734375,40.758148193359375,N,1541
id3857381,1,2016-02-04 21:57:14,2016-02-04 22:21:56,1,-73.97653198242188,40.76420211791992,-73.892578125,40.72131729125977,N,1482
id0958809,2,2016-02-19 09:15:16,2016-02-19 09:48:29,1,-73.98193359375,40.76374053955078,-74.01009368896483,40.71977996826172,N,1993
id1466944,1,2016-06-12 17:16:35,2016-06-12 17:39:54,1,-73.86347198486328,40.7697639465332,-73.95704650878906,40.71369552612305,N,1399
id2622363,1,2016-01-22 08:14:19,2016-01-22 08:17:42,1,-73.96734619140625,40.76520156860352,-73.96262359619139,40.7755241394043,N,203
id0905690,2,2016-02-03 16:29:23,2016-02-03 16:33:43,4,-73.97467803955078,40.75688552856445,-73.98267364501955,40.74215316772461,N,260
id0906998,1,2016-02-19 19:17:50,2016-02-19 19:25:04,1,-73.97818756103516,40.72954940795898,-73.9876480102539,40.7227783203125,N,434
id2443394,1,2016-01-08 17:55:12,2016-01-08 17:58:02,1,-73.96182250976562,40.76388549804688,-73.96068572998048,40.769527435302734,N,170
id0546812,1,2016-02-07 01:09:24,2016-02-07 01:30:40,1,-74.00843048095702,40.714454650878906,-73.98677062988281,40.739524841308594,N,1276
id0923846,1,2016-03-16 06:57:58,2016-03-16 07:07:49,1,-73.97894287109375,40.74421310424805,-73.956298828125,40.775489807128906,N,591
id1464739,1,2016-05-27 12:53:23,2016-05-27 13:16:33,1,-73.95362854003906,40.76486206054688,-73.97010040283203,40.78914260864258,N,1390
id0754202,2,2016-06-21 09:04:07,2016-06-21 09:18:30,1,-73.99403381347656,40.751136779785156,-73.97866821289062,40.76277542114258,N,863
id3991876,1,2016-04-16 10:22:07,2016-04-16 10:28:20,1,-73.993896484375,40.74175262451172,-73.9991226196289,40.73256301879883,N,373
id3344967,2,2016-06-27 19:59:58,2016-06-27 20:07:02,2,-73.9672622680664,40.79325866699219,-73.95496368408203,40.78036117553711,N,424
id0808803,2,2016-06-12 16:42:07,2016-06-12 17:03:18,2,-73.99003601074219,40.73800277709961,-73.95586395263672,40.77898025512695,N,1271
id0652931,2,2016-03-30 22:04:35,2016-03-30 22:12:02,4,-73.95974731445312,40.7587890625,-73.96157836914062,40.77384948730469,N,447
id0983431,1,2016-01-02 19:28:48,2016-01-02 19:34:46,3,-73.98152160644531,40.74638366699219,-73.98844909667969,40.73176193237305,N,358
id2283394,2,2016-02-01 23:54:49,2016-02-02 00:01:28,2,-73.94461822509766,40.71579360961913,-73.9385757446289,40.72417831420898,N,399
id3219988,1,2016-04-06 08:38:14,2016-04-06 08:43:34,1,-73.97510528564453,40.7550163269043,-73.96382141113281,40.757118225097656,N,320
id0236456,1,2016-04-01 22:34:59,2016-04-01 22:43:13,2,-73.9901351928711,40.735260009765625,-74.00614166259766,40.73318099975585,N,494
id1326634,1,2016-05-06 14:37:36,2016-05-06 15:03:13,2,-73.9993438720703,40.733711242675774,-73.97764587402342,40.76179122924805,N,1537
id0816462,1,2016-03-12 02:48:32,2016-03-12 03:05:10,2,-73.9940185546875,40.721038818359375,-73.98556518554686,40.75521087646485,N,998
id3584516,1,2016-06-26 03:03:40,2016-06-26 03:08:10,2,-73.99568939208984,40.76461410522461,-73.98906707763672,40.7584342956543,N,270
id0610806,2,2016-03-17 19:31:13,2016-03-17 19:43:50,5,-74.00131225585938,40.7413444519043,-74.0046615600586,40.71638488769531,N,757
id0254910,1,2016-03-04 11:38:45,2016-03-04 12:13:18,1,-73.97093200683594,40.7519416809082,-73.78295135498048,40.64397811889648,N,2073
id0921057,2,2016-06-22 18:52:22,2016-06-22 18:59:27,5,-73.9669418334961,40.760101318359375,-73.9695587158203,40.75342178344727,N,425
id0396254,2,2016-04-16 04:11:07,2016-04-16 04:28:47,2,-74.0040283203125,40.742088317871094,-74.00981903076173,40.70600891113281,N,1060
id0851131,2,2016-03-09 00:11:05,2016-03-09 00:16:37,1,-73.99232482910156,40.7639274597168,-73.9791259765625,40.7869529724121,N,332
id2169916,2,2016-01-04 10:57:01,2016-01-04 11:05:28,1,-73.96357727050781,40.76436996459961,-73.94603729248048,40.77550888061523,N,507
id1123037,1,2016-06-05 03:36:36,2016-06-05 03:37:40,1,-74.01168060302734,40.71017074584961,-74.0079574584961,40.71492385864258,N,64
id1227071,2,2016-06-17 00:05:28,2016-06-17 00:34:17,2,-73.98491668701173,40.768409729003906,-74.00627136230467,40.7100715637207,N,1729
id3424409,1,2016-03-24 17:03:26,2016-03-24 17:06:34,1,-73.98806762695312,40.755950927734375,-73.99121856689453,40.75013732910156,N,188
id1172901,2,2016-04-21 19:29:10,2016-04-21 19:32:55,1,-73.97557067871094,40.78959655761719,-73.9711685180664,40.7968635559082,N,225
id1469228,1,2016-01-14 22:06:00,2016-01-14 22:11:03,1,-73.9811019897461,40.764961242675774,-73.96633148193358,40.771244049072266,N,303
id1989754,2,2016-04-18 16:33:17,2016-04-18 16:42:29,2,-73.98204040527344,40.779109954833984,-73.97611999511719,40.761138916015625,N,552
id1223370,2,2016-05-20 01:36:08,2016-05-20 01:41:21,2,-73.98783874511719,40.76530838012695,-74.00418853759766,40.74296188354492,N,313
id3837044,2,2016-03-25 19:55:47,2016-03-25 20:26:22,1,-74.01438903808594,40.71286392211913,-73.93848419189453,40.85346221923828,N,1835
id0238894,2,2016-04-05 11:19:20,2016-04-05 11:46:11,1,-73.95947265625,40.775299072265625,-74.0057601928711,40.706069946289055,N,1611
id3766675,2,2016-06-01 20:32:11,2016-06-01 20:39:52,2,-73.9987030029297,40.7449951171875,-73.99394226074219,40.75645065307617,N,461
id3937842,2,2016-02-20 21:47:31,2016-02-20 21:50:29,1,-73.96952819824219,40.760398864746094,-73.97054290771484,40.75263214111328,N,178
id3336680,2,2016-05-05 18:05:36,2016-05-05 18:15:09,1,-74.01593780517578,40.71505355834961,-74.0076675415039,40.716957092285156,N,573
id2025727,2,2016-06-16 19:52:52,2016-06-16 20:05:49,1,-73.98764038085938,40.775691986083984,-73.99009704589844,40.75137710571289,N,777
id2047857,1,2016-02-13 06:16:48,2016-02-13 06:24:38,1,-73.96507263183594,40.79095077514648,-73.94051361083984,40.78980255126953,N,470
id0239915,1,2016-03-09 11:25:56,2016-03-09 11:59:42,1,-73.99317932128906,40.692970275878906,-73.96941375732422,40.76445388793945,N,2026
id1813119,2,2016-04-23 19:12:54,2016-04-23 19:14:52,1,-73.97954559326173,40.72732162475585,-73.98529815673827,40.726810455322266,N,118
id0144495,2,2016-04-29 20:07:54,2016-04-29 20:28:43,1,-73.98031616210938,40.77544021606445,-73.97777557373048,40.72126388549805,N,1249
id2388175,2,2016-03-19 12:14:16,2016-03-19 12:38:23,1,-73.98017120361328,40.78581619262695,-73.98780059814453,40.73791122436523,N,1447
id2991457,2,2016-05-09 16:39:38,2016-05-09 16:50:43,1,-73.98963928222656,40.74406814575195,-73.97100830078125,40.75566864013672,N,665
id3210504,1,2016-05-11 09:35:29,2016-05-11 09:45:21,1,-73.9925308227539,40.71484756469727,-73.99022674560547,40.732330322265625,N,592
id2136643,2,2016-03-25 08:50:18,2016-03-25 09:15:31,2,-73.98481750488281,40.75158309936523,-73.86165618896483,40.76834106445313,N,1513
id1228954,1,2016-01-31 18:11:04,2016-01-31 18:29:22,1,-74.00154113769531,40.74650573730469,-73.9812774658203,40.76909637451172,N,1098
id3444007,1,2016-06-07 07:34:45,2016-06-07 07:41:58,1,-73.9941864013672,40.75126266479492,-73.98902893066406,40.74293899536133,N,433
id2683624,1,2016-01-21 12:18:04,2016-01-21 12:20:20,1,-73.97760009765625,40.78683471679688,-73.97161865234375,40.787940979003906,N,136
id3667649,2,2016-01-19 12:34:23,2016-01-19 12:53:43,2,-74.0167236328125,40.7063102722168,-74.00214385986328,40.719062805175774,N,1160
id1980109,1,2016-02-14 13:52:07,2016-02-14 14:01:06,2,-73.98025512695312,40.73458480834961,-73.96926116943358,40.759368896484375,N,539
id0289557,2,2016-01-21 06:16:24,2016-01-21 06:27:01,3,-73.99132537841797,40.74974060058594,-73.97515869140625,40.74136352539063,N,637
id0870541,2,2016-02-05 17:48:47,2016-02-05 18:00:15,1,-73.97933959960938,40.76226043701172,-73.9566421508789,40.78076171875,N,688
id2827802,2,2016-03-24 20:42:33,2016-03-24 20:49:19,1,-73.95320892333984,40.74531555175781,-73.93925476074219,40.75204849243164,N,406
id2168397,2,2016-03-25 20:08:45,2016-03-25 20:11:27,1,-73.97863006591797,40.76304626464844,-73.97383880615234,40.76173782348633,N,162
id0953572,1,2016-05-31 20:14:08,2016-05-31 20:25:55,1,-74.0010986328125,40.73158264160156,-73.99561309814453,40.75918960571289,N,707
id3170069,1,2016-06-15 06:40:00,2016-06-15 06:55:16,3,-73.97817993164062,40.752437591552734,-74.0104217529297,40.72015380859375,N,916
id0558157,1,2016-02-06 14:54:32,2016-02-06 15:03:15,1,-73.96734619140625,40.75717544555664,-73.98451232910156,40.73321533203125,N,523
id3473701,2,2016-01-03 09:53:01,2016-01-03 10:04:46,1,-73.95387268066406,40.77098083496094,-73.95655822753906,40.74747848510742,N,705
id1023960,2,2016-03-25 19:46:01,2016-03-25 20:00:51,1,-73.98702239990234,40.76607894897461,-74.00051116943358,40.73725128173828,N,890
id0982155,1,2016-02-21 16:03:48,2016-02-21 16:47:48,1,-73.78179931640625,40.64476013183594,-73.91462707519531,40.84765625,N,2640
id2970068,2,2016-05-23 23:23:26,2016-05-23 23:47:41,1,-74.00475311279298,40.72063064575195,-73.9598388671875,40.68798828125,N,1455
id1872796,2,2016-02-12 11:56:38,2016-02-12 12:13:55,1,-73.99604034423827,40.72561645507813,-74.01204681396483,40.707874298095696,N,1037
id0371591,2,2016-04-04 23:36:32,2016-04-04 23:41:47,6,-73.98233032226562,40.74744033813477,-73.97071075439453,40.75826644897461,N,315
id1674268,2,2016-06-06 07:25:38,2016-06-06 07:32:44,2,-74.00656890869139,40.731758117675774,-73.99553680419923,40.73516845703125,N,426
id0512071,2,2016-03-19 18:44:06,2016-03-19 18:54:26,1,-74.0016098022461,40.72768783569336,-73.98393249511719,40.72549057006836,N,620
id3298144,1,2016-02-02 15:14:02,2016-02-02 15:24:44,1,-73.9740982055664,40.74768447875977,-73.98586273193358,40.73347473144531,N,642
id0197793,1,2016-03-25 14:31:20,2016-03-25 14:48:35,1,-73.9991455078125,40.71899032592773,-74.00299072265625,40.739994049072266,N,1035
id2519439,1,2016-03-27 18:39:48,2016-03-27 18:51:19,1,-73.96218872070312,40.76375198364258,-73.98818969726562,40.74003219604492,N,691
id2435622,2,2016-03-18 09:31:58,2016-03-18 09:50:21,2,-73.98554992675781,40.73542022705078,-73.97850799560547,40.75362014770508,N,1103
id0708756,1,2016-01-13 19:49:34,2016-01-13 20:06:56,1,-73.95242309570312,40.783775329589844,-73.98380279541014,40.72582626342773,N,1042
id2873188,1,2016-05-15 15:17:33,2016-05-15 15:29:02,1,-73.95762634277344,40.76183700561523,-73.98380279541014,40.73797225952149,N,689
id2123840,2,2016-02-12 21:30:47,2016-02-12 22:03:49,1,-73.98018646240234,40.76066589355469,-73.97382354736328,40.678977966308594,N,1982
id0035086,1,2016-02-18 07:45:56,2016-02-18 07:58:09,1,-73.98988342285155,40.73327255249024,-73.97399139404298,40.757827758789055,N,733
id2543986,1,2016-05-31 19:36:07,2016-05-31 19:40:18,3,-73.96636199951173,40.79453659057617,-73.97700500488281,40.78762817382813,N,251
id1229044,1,2016-02-06 02:56:40,2016-02-06 03:06:58,2,-73.99298095703125,40.741458892822266,-73.9782943725586,40.72887802124024,N,618
id1757394,1,2016-05-16 07:22:51,2016-05-16 07:28:42,1,-73.99037170410156,40.75096130371094,-74.00296783447266,40.74921798706055,N,351
id1637770,1,2016-02-06 18:23:20,2016-02-06 18:31:48,1,-73.97288513183594,40.76106262207031,-73.97473907470702,40.778282165527344,N,508
id0430625,2,2016-02-13 00:49:11,2016-02-13 01:02:16,1,-73.99861907958984,40.72973251342773,-73.98580169677734,40.744930267333984,N,785
id2255889,2,2016-04-25 10:00:06,2016-04-25 10:08:25,4,-73.98023986816406,40.78310012817383,-73.95368194580078,40.78226089477539,N,499
id3701041,1,2016-05-16 10:28:46,2016-05-16 10:43:16,3,-73.98540496826173,40.75935745239258,-73.96733093261719,40.77189254760742,N,870
id3188408,2,2016-03-25 12:06:43,2016-03-25 12:16:04,1,-73.98262023925781,40.73120880126953,-73.98760986328125,40.71995162963867,N,561
id2509166,1,2016-01-13 17:49:02,2016-01-13 17:51:58,1,-73.99007415771484,40.734371185302734,-73.98646545410156,40.74021530151367,N,176
id0051627,1,2016-05-04 14:22:41,2016-05-04 14:31:39,1,-73.99795532226562,40.73579025268555,-73.99312591552734,40.742469787597656,N,538
id2299411,1,2016-05-04 21:28:46,2016-05-04 21:59:20,2,-73.78934478759766,40.64711380004883,-73.9941864013672,40.73632049560547,N,1834
id1188231,2,2016-01-28 08:56:47,2016-01-28 09:01:48,6,-73.96161651611328,40.79880142211913,-73.9671630859375,40.79335021972656,N,301
id0268483,2,2016-04-29 15:31:19,2016-04-29 16:04:57,1,-74.01592254638672,40.71111679077149,-73.87052154541014,40.77256774902344,N,2018
id2803718,1,2016-05-11 18:40:49,2016-05-11 19:07:18,1,-73.9591293334961,40.7757568359375,-73.98945617675781,40.73613739013672,N,1589
id1744475,1,2016-03-05 17:15:55,2016-03-05 17:19:58,1,-73.95036315917969,40.775691986083984,-73.95878601074219,40.76988983154297,N,243
id1096403,1,2016-03-23 13:29:54,2016-03-23 13:39:22,1,-73.98155975341797,40.746620178222656,-73.96929931640625,40.764472961425774,N,568
id1654720,1,2016-03-21 18:18:46,2016-03-21 18:21:18,2,-73.97776794433594,40.75717544555664,-73.97579956054686,40.75634765625,N,152
id1303170,1,2016-03-30 14:22:38,2016-03-30 14:24:48,1,-73.98230743408203,40.745750427246094,-73.98528289794923,40.74176788330078,N,130
id2285790,2,2016-01-18 22:24:04,2016-01-18 22:52:43,3,-74.00244140625,40.75017929077149,-74.02926635742188,40.62773132324219,N,1719
id0601942,2,2016-06-13 19:30:21,2016-06-13 19:33:08,1,-73.95571899414062,40.782390594482415,-73.9640884399414,40.77560043334961,N,167
id1103229,2,2016-03-05 04:07:04,2016-03-05 04:18:14,4,-73.97972869873048,40.76399612426758,-73.97463226318358,40.75078582763672,N,670
id0279284,1,2016-03-06 01:43:19,2016-03-06 01:53:15,1,-74.00601196289062,40.740028381347656,-73.98011779785155,40.7808837890625,N,596
id2805270,1,2016-02-03 19:31:07,2016-02-03 19:44:25,1,-73.974365234375,40.78398513793945,-73.98836517333984,40.77484130859375,N,798
id1904321,2,2016-05-26 04:08:04,2016-05-26 04:20:33,1,-73.98209381103516,40.76517868041992,-73.92987060546875,40.76724624633789,N,749
id1028875,2,2016-04-03 09:37:48,2016-04-03 09:42:10,1,-73.99600219726562,40.758880615234375,-73.98079681396483,40.75637817382813,N,262
id0381098,1,2016-04-04 07:59:22,2016-04-04 08:02:17,1,-73.94990539550781,40.78728485107422,-73.94145965576173,40.79583740234375,N,175
id2916224,2,2016-03-20 05:44:19,2016-03-20 06:01:01,2,-74.00116729736328,40.73133087158203,-73.91732025146483,40.74525833129883,N,1002
id2705761,1,2016-04-16 22:48:41,2016-04-16 23:21:11,4,-73.99298095703125,40.72259521484375,-73.92560577392578,40.7561912536621,N,1950
id1468524,1,2016-06-13 11:38:07,2016-06-13 11:44:33,1,-73.96555328369139,40.79057693481445,-73.96527099609375,40.80592727661133,N,386
id0458231,1,2016-05-27 02:24:07,2016-05-27 02:27:18,2,-73.93709564208984,40.74877166748047,-73.92548370361328,40.75681686401367,Y,191
id1306099,1,2016-01-13 13:52:38,2016-01-13 14:00:19,1,-73.95597839355469,40.779685974121094,-73.9532699584961,40.78839111328125,N,461
id3495733,2,2016-06-09 20:53:46,2016-06-09 21:02:50,2,-73.98139953613281,40.74142837524415,-73.99871063232422,40.74005126953125,N,544
id1064911,1,2016-05-24 19:49:31,2016-05-24 19:56:24,4,-73.9846420288086,40.74846649169922,-73.97718048095702,40.75364303588867,N,413
id3947501,2,2016-02-20 04:11:03,2016-02-20 04:24:57,1,-74.00581359863281,40.74029541015625,-73.98423767089844,40.721473693847656,N,834
id3571668,2,2016-05-07 03:29:46,2016-05-07 03:48:50,1,-73.92497253417969,40.744102478027344,-73.9969482421875,40.75768280029297,N,1144
id3586827,2,2016-02-28 16:21:18,2016-02-28 16:32:22,1,-73.9813461303711,40.7677116394043,-73.96333312988281,40.77270126342773,N,664
id2024276,2,2016-06-07 14:24:05,2016-06-07 14:50:11,5,-73.97332763671875,40.75223159790039,-73.96195220947266,40.77457046508789,N,1566
id3101642,2,2016-03-29 17:26:20,2016-03-29 18:20:35,6,-73.87091827392578,40.77378463745117,-74.00601196289062,40.740013122558594,N,3255
id1997350,2,2016-01-07 17:02:32,2016-01-07 17:38:19,6,-73.86273193359375,40.768821716308594,-73.9827651977539,40.76433181762695,N,2147
id0296551,2,2016-02-06 12:54:26,2016-02-06 13:00:08,1,-74.01460266113281,40.71095657348633,-74.01046752929686,40.7047004699707,N,342
id1516888,1,2016-03-14 15:53:38,2016-03-14 16:06:33,2,-73.98011016845702,40.77578353881836,-73.97700500488281,40.75851058959961,N,775
id2796547,2,2016-04-12 20:58:00,2016-04-12 21:07:08,5,-73.98452758789062,40.7602653503418,-73.98759460449219,40.74576187133789,N,548
id2602768,1,2016-04-21 07:19:24,2016-04-21 07:37:45,1,-74.00899505615234,40.71346664428711,-73.98351287841797,40.75551986694336,N,1101
id0833157,2,2016-02-05 10:57:23,2016-02-05 11:06:30,1,-73.9787368774414,40.77233123779297,-73.96219635009766,40.77927017211913,N,547
id0397780,1,2016-01-30 02:21:22,2016-01-30 02:42:45,1,-73.95146942138672,40.77810287475585,-73.99873352050781,40.73450088500977,N,1283
id3978506,2,2016-01-13 19:09:38,2016-01-13 19:21:43,1,-73.9914779663086,40.74981689453125,-73.98663330078125,40.73640823364258,N,725
id0847177,2,2016-03-22 11:07:37,2016-03-22 11:13:45,1,-73.9754638671875,40.7329216003418,-73.97216796875,40.752418518066406,N,368
id0119660,2,2016-03-03 09:56:57,2016-03-03 09:57:43,5,-73.95442962646483,40.77006149291992,-73.95407104492188,40.77056884765625,N,46
id0723131,1,2016-04-08 00:36:36,2016-04-08 00:44:09,1,-73.96372985839844,40.80308151245117,-73.95406341552734,40.8212776184082,N,453
id0617303,2,2016-05-16 20:47:12,2016-05-16 20:55:34,1,-73.977294921875,40.74937057495117,-73.99205780029298,40.74781799316406,N,502
id1901359,2,2016-01-13 12:56:07,2016-01-13 13:12:24,2,-73.98165130615234,40.75805282592773,-73.95455169677734,40.769676208496094,N,977
id2747450,2,2016-04-19 12:51:56,2016-04-19 12:59:06,5,-73.99172973632812,40.71641159057617,-73.99172973632812,40.71641159057617,N,430
id3027084,2,2016-02-15 08:56:59,2016-02-15 09:00:33,3,-73.96961975097656,40.76276779174805,-73.96344757080078,40.77457046508789,N,214
id0033060,2,2016-02-27 12:36:36,2016-02-27 12:40:59,1,-73.9689712524414,40.76436614990234,-73.97713470458984,40.76493835449219,N,263
id0443821,1,2016-05-27 23:33:01,2016-05-27 23:45:03,1,-73.98130798339844,40.76860046386719,-73.95638275146483,40.804988861083984,N,722
id0441780,1,2016-02-12 08:01:25,2016-02-12 08:06:51,1,-73.98260498046875,40.735572814941406,-73.997802734375,40.74117660522461,N,326
id3882976,2,2016-04-25 21:52:08,2016-04-25 22:05:29,5,-73.97228240966798,40.74993896484375,-73.99919128417969,40.72999954223633,N,801
id3066049,2,2016-03-29 18:05:14,2016-03-29 18:07:25,5,-73.97644805908203,40.75623321533203,-73.97370147705078,40.75559616088867,N,131
id0878428,2,2016-05-26 01:59:45,2016-05-26 02:17:25,6,-74.00421905517578,40.75268173217773,-73.95590209960938,40.74792861938477,N,1060
id3047672,2,2016-06-13 10:49:26,2016-06-13 11:01:46,6,-74.0048599243164,40.74660110473633,-73.9939727783203,40.72660827636719,N,740
id2643208,1,2016-04-29 10:14:23,2016-04-29 10:17:42,1,-73.95423126220702,40.76398849487305,-73.9607696533203,40.76479721069336,N,199
id0875610,1,2016-03-12 14:20:04,2016-03-12 14:26:37,1,-73.9935989379883,40.76227569580078,-73.97991180419923,40.78079223632813,N,393
id3244012,2,2016-04-02 22:39:07,2016-04-02 22:51:26,1,-73.98262023925781,40.77318954467773,-73.9532699584961,40.77581024169922,N,739
id1493480,1,2016-06-13 19:10:51,2016-06-13 19:11:10,1,-73.96209716796875,40.75669860839844,-73.96331024169923,40.757137298583984,N,19
id0349607,1,2016-06-14 12:44:17,2016-06-14 12:50:45,1,-73.9871597290039,40.725093841552734,-73.9755859375,40.741077423095696,N,388
id0362722,1,2016-03-04 01:38:54,2016-03-04 01:49:23,1,-73.97093963623048,40.75126647949219,-73.94073486328125,40.751708984375,N,629
id1412977,1,2016-01-08 22:13:13,2016-01-08 22:20:06,1,-73.9602279663086,40.770374298095696,-73.97463226318358,40.76092529296875,N,413
id2439414,1,2016-03-09 01:35:57,2016-03-09 01:52:39,1,-73.97445678710938,40.75389862060547,-73.94793701171875,40.71413040161133,N,1002
id1547622,2,2016-05-04 20:05:52,2016-05-04 20:12:34,1,-73.9813003540039,40.725181579589844,-73.99211883544923,40.72568130493164,N,402
id2812093,1,2016-04-12 20:53:57,2016-04-12 21:08:14,3,-73.97410583496094,40.76241683959961,-73.98455047607422,40.72721862792969,N,857
id0602351,2,2016-03-11 19:33:03,2016-03-11 19:44:35,2,-73.9871597290039,40.7448616027832,-73.9981918334961,40.72026443481445,N,692
id3763979,2,2016-02-04 12:17:55,2016-02-04 12:43:03,2,-73.99671936035155,40.72335052490234,-73.95307159423827,40.76916885375977,N,1508
id3363694,2,2016-03-17 17:45:13,2016-03-17 18:25:41,1,-73.87471008300781,40.773941040039055,-74.00523376464844,40.72375869750977,N,2428
id1006156,2,2016-03-29 10:00:00,2016-03-29 10:07:57,1,-73.97702026367188,40.75349426269531,-73.98167419433594,40.76270294189453,N,477
id0619985,2,2016-01-08 12:11:22,2016-01-08 12:21:24,1,-73.9766616821289,40.74557876586913,-73.96849822998048,40.75828170776367,N,602
id3080345,2,2016-05-23 23:10:12,2016-05-23 23:14:59,3,-73.97947692871094,40.78110122680664,-73.98612976074219,40.76728820800781,N,287
id0686173,2,2016-05-14 15:45:08,2016-05-14 16:33:10,5,-73.99372863769531,40.74174880981445,-73.86398315429686,40.77008819580078,N,2882
id3773382,1,2016-05-30 17:34:50,2016-05-30 17:55:04,2,-73.97805023193358,40.75251388549805,-73.95812225341797,40.76031112670898,N,1214
id3463301,1,2016-03-14 15:09:02,2016-03-14 15:27:00,1,-73.97241973876955,40.74589157104492,-73.952392578125,40.77729415893555,N,1078
id1812334,1,2016-01-02 08:54:53,2016-01-02 09:00:48,1,-74.0037612915039,40.7530403137207,-73.98577880859375,40.75239181518555,N,355
id1494181,1,2016-06-27 10:26:26,2016-06-27 10:38:40,1,-74.0095977783203,40.712886810302734,-73.99889373779298,40.71366882324219,N,734
id1124301,2,2016-05-27 23:52:49,2016-05-27 23:57:33,5,-74.01000213623048,40.71195602416992,-74.0048828125,40.721099853515625,N,284
id1731124,2,2016-04-02 23:12:23,2016-04-02 23:34:53,1,-73.95722198486328,40.76605224609375,-73.99429321289062,40.69475555419922,N,1350
id1812876,1,2016-04-26 08:33:43,2016-04-26 09:12:14,1,-73.95247650146483,40.78650665283203,-73.98507690429686,40.74192428588867,N,2311
id1163681,2,2016-02-15 02:29:32,2016-02-15 02:42:37,1,-73.986083984375,40.7264060974121,-73.93515014648438,40.796478271484375,N,785
id2985649,2,2016-03-04 10:34:36,2016-03-04 10:49:17,1,-73.96571350097656,40.77203369140625,-73.98263549804686,40.76241683959961,N,881
id3638337,1,2016-05-31 13:24:00,2016-05-31 14:13:11,2,-74.01612091064453,40.71511459350585,-73.80695343017578,40.65886688232422,N,2951
id0045121,1,2016-03-29 17:47:24,2016-03-29 18:07:24,1,-73.9886474609375,40.73400115966797,-74.01069641113281,40.70916366577149,N,1200
id1165297,2,2016-05-08 15:58:51,2016-05-08 16:01:01,1,-73.96479034423827,40.76356887817383,-73.95951080322266,40.7711181640625,N,130
id2944366,2,2016-01-30 03:41:49,2016-01-30 03:51:54,4,-74.00463104248048,40.72136306762695,-73.99430084228516,40.75507736206055,N,605
id0636146,1,2016-01-20 11:11:41,2016-01-20 11:15:27,1,-73.996826171875,40.73736953735352,-73.9911117553711,40.73365783691406,N,226
id1700394,2,2016-01-09 23:58:07,2016-01-10 00:28:52,1,-73.98049926757811,40.742431640625,-73.97028350830078,40.78915786743164,N,1845
id2177383,2,2016-01-14 19:21:49,2016-01-14 19:27:28,1,-73.98600006103516,40.74034118652344,-73.99803161621094,40.7452507019043,N,339
id1076785,1,2016-02-10 12:16:23,2016-02-10 12:45:13,1,-73.9905014038086,40.74172592163085,-73.97982788085938,40.765281677246094,N,1730
